	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene	ID
90	7	8	2852.0	3039.0	380	0.083661786394	0.300631712375	0.082419526177	0.29527198296	0.00653280609247	-0.00178293611409	0.0172705737326	0.0388189665268	135.60703483	124.605041247	94.7839825848	55.5039252962	55.5078161169	51.4020547473	142.0	130.0	98.0	55.0	55.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C07
91	8	8	3209.0	3038.0	380	0.0721710324409	0.255647177961	0.0716563736942	0.303585689302	0.00827115436888	-0.00178293611409	0.0158980371325	0.0373102968428	137.389463756	126.186580437	95.6986796012	55.1961851348	55.1911967497	51.4128883583	145.0	132.0	99.0	55.0	55.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C08
92	9	8	3623.0	3030.0	380	0.0857252608185	0.288906800036	0.084653927274	0.320040587912	0.00991590757262	0.00100921284998	0.0182482934077	0.0370209629308	141.067623635	129.350660499	98.2134102723	55.4295166775	55.3662652703	51.7228912161	150.0	136.0	102.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C09
93	10	8	4026.0	2999.0	380	0.051441157932	0.167241890039	0.0484061498133	0.322789623317	0.0138406785126	0.00441706891233	0.022478412636	0.0253787174241	139.781562796	128.433743873	98.3072867323	55.9592501903	55.8256262202	52.7503970749	150.0	137.0	103.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C10
94	11	8	4380.0	3151.0	380	0.0404279448278	0.24908205372	0.036831332468	0.104868055887	0.0146119170532	0.00162490498866	0.00659547484836	0.0571778921336	97.8850015211	92.0700555909	78.7659650967	56.3321529485	55.9815878316	53.5306777733	86.0	81.0	72.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C11
95	12	8	4788.0	3028.0	380	0.0347026527796	0.144515400142	0.0388352802446	0.306421011664	0.0155756554062	-0.00593980424465	0.0267371214601	0.0216311543734	134.512060254	123.053579941	93.5055772714	54.1230603223	53.491564868	50.6268974014	146.0	132.0	98.0	54.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C12
0	1	1	513.0	342.0	380	0.0822546234709	0.362721392109	0.0862837970942	0.279585678531	0.00766375745201	-0.0112025456327	0.0143810087602	0.0467274267882	126.113004007	114.96737128	88.168024614	54.4395619838	53.0350456177	48.8106974532	138.0	126.0	95.0	52.0	52.0	48.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C01
1	2	1	900.0	340.0	380	0.121101173417	0.503075895041	0.122327132653	0.29527198296	0.0106155003876	-0.00593980424465	0.0211375334958	0.0453909796708	126.636572774	116.352349131	91.4726060224	54.7727839854	54.2090692323	50.5153880278	142.0	129.0	100.0	53.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C02
2	3	1	1287.0	337.0	380	0.119655751184	0.520139706946	0.117782467493	0.289409197172	0.0116465518097	0.00100921284998	0.0247787397294	0.0426285297015	121.173765628	112.30656654	89.2450333757	56.217867551	55.9020342536	52.2586387585	140.0	128.0	99.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C03
3	4	1	1675.0	335.0	380	0.123275939332	0.528068833915	0.119642696241	0.288279807428	0.0117886571461	0.00554647361611	0.0250996537587	0.0426767520202	121.016554693	112.396021134	89.4709281847	57.0794674919	56.9430706799	53.1269085919	139.0	128.0	98.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C04
4	5	1	2062.0	333.0	380	0.115924972406	0.509482574521	0.112000720211	0.284593523344	0.0124019991553	0.00582490163771	0.0242240496554	0.0426698631175	119.048974404	110.705193558	88.2744703003	57.0664148082	57.0617240604	53.2247205213	138.0	127.0	97.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C05
5	6	1	2449.0	331.0	380	0.122675075751	0.521731043462	0.118176607923	0.287385702227	0.0126759566664	0.00606020114081	0.0213090246376	0.0460385365215	121.0533571	112.412200436	89.1618010167	57.4758303805	57.4003399303	53.5512056002	139.0	128.0	97.0	57.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C06
6	7	1	2836.0	330.0	380	0.12299678917	0.522392378118	0.117441175202	0.276515101546	0.0144755754518	0.00981314518952	0.0203380702097	0.0471545387535	120.571613192	111.925122971	89.1428571429	58.0643588634	57.9664503101	54.0728400404	136.0	125.0	96.0	57.0	58.0	54.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C07
7	8	1	3223.0	334.0	380	0.115746023269	0.518231480907	0.108369598861	0.228173911432	0.0160978717909	0.0136680388926	0.0141140731977	0.0563787794242	115.844311218	107.938439656	86.951533359	59.0748276947	58.8666170961	55.0167729574	121.0	113.0	88.0	58.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C08
8	9	1	3605.0	306.0	380	0.119570808137	0.533573067146	0.110584169015	0.218432760333	0.015730643898	0.0175896075201	0.0101076481946	0.0676008018683	115.42855114	107.285821262	87.23714721	60.1795087657	59.768694522	56.3230980549	118.0	110.0	88.0	60.0	59.0	56.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C09
9	10	1	3998.0	322.0	380	0.0703870289478	0.364312728625	0.0565057457376	0.0846445056512	0.0145573946682	0.0206170559872	0.0316398521993	0.0315718409215	100.505408063	93.8371151955	78.9757393541	60.8588055528	60.3411142538	57.3419270241	81.0	76.0	69.0	60.0	60.0	57.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C10
10	11	1	4385.0	320.0	380	0.111326379796	0.495566991134	0.105449046994	0.236573934649	0.0183942588271	0.00978961374325	0.0135896337458	0.0561858901496	117.500451784	108.677843113	87.0105647998	58.4545231072	57.7260597618	54.3302469136	125.0	115.0	89.0	58.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C11
11	12	1	4772.0	317.0	380	0.134998376208	0.562844014577	0.130874677998	0.263899404022	0.0122934203422	0.00582490163771	0.00743276488175	0.0809652730417	124.335348763	113.629805515	87.7392507007	58.7309086325	56.9613129944	52.5810142141	134.0	121.0	92.0	58.0	56.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R01C12
12	1	2	488.0	718.0	380	0.102153457348	0.397207238859	0.111307641084	0.299538639574	0.0036424168055	-0.0174692106239	0.0261682862929	0.0362494058321	139.137810229	125.883678177	92.5197800864	51.6280085027	50.9675778839	47.0035427762	145.0	131.0	95.0	51.0	51.0	47.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C01
13	2	2	886.0	719.0	380	0.0833300261881	0.309518396815	0.0900110730591	0.304589597946	0.00322185082476	-0.0107554930324	0.0237475542638	0.0335902894028	141.409303361	128.554507011	96.4854662809	52.6091927647	52.4761301394	48.9881773104	146.0	132.0	98.0	52.0	52.0	49.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C02
14	3	2	1270.0	718.0	380	0.0858287819723	0.298909486708	0.0875826021	0.307315116864	0.00318483971404	-0.00319078379907	0.0231514891809	0.0334318446415	141.475017285	129.355934547	97.1008296843	54.3273427597	54.3743502569	50.7555492233	146.0	133.0	99.0	54.0	54.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C03
15	4	2	1677.0	722.0	380	0.0868396448591	0.294528144612	0.0858141384044	0.307550401408	0.00336656844109	0.000966084331486	0.0234259354816	0.0329909548708	140.974856154	128.934930065	96.8993310567	55.2365560948	55.4691671468	51.5806829611	146.0	133.0	99.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C04
16	5	2	2064.0	720.0	380	0.0883396600371	0.293005697123	0.0862129884569	0.311024917435	0.00358386615649	0.00213863251336	0.0222973402883	0.0337280674561	141.42200174	129.830813721	97.5447769967	55.5885820634	55.9174689169	51.8259734186	146.0	134.0	100.0	55.0	56.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C05
17	6	2	2446.0	711.0	380	0.0855527817593	0.27687877598	0.0820519063465	0.316287643864	0.00482547762149	0.00465235345584	0.0153347617266	0.0395354124042	141.691605295	130.435658838	98.4416301752	56.0130419457	56.3775400356	52.4445217159	148.0	136.0	102.0	56.0	56.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C06
18	7	2	2839.0	716.0	380	0.0790148808618	0.246760493521	0.0728690562668	0.323068051339	0.0075996717125	0.00857392208329	0.00869992131904	0.0495518768815	140.937800112	130.337297599	98.5917364601	56.827640135	57.2513604229	53.2300875244	149.0	137.0	103.0	57.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C07
19	8	2	3226.0	713.0	380	0.0597685714732	0.168027224943	0.0503212219977	0.324154297605	0.00998665914668	0.00998176976826	0.00918406048227	0.0397971907055	141.696404411	131.406830388	100.444426223	57.6910987828	57.9991057382	54.2644944937	150.0	138.0	104.0	58.0	58.0	54.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C08
20	9	2	3614.0	730.0	380	0.0662329673561	0.177017242923	0.0551042028284	0.339883715593	0.0106546368908	0.0127739187323	0.0143538742873	0.0326740653481	145.387647883	134.321372976	102.173451121	58.2716778973	58.5047001214	54.9858787092	155.0	142.0	106.0	58.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C09
21	10	2	3996.0	725.0	380	0.0605763982207	0.147381183651	0.0472673173005	0.357468063785	0.0113182794781	0.0164170593382	0.0232838668146	0.0234084912614	148.33799196	136.6053099	103.750257081	58.8813496328	58.946601275	55.7801029354	159.0	146.0	109.0	59.0	59.0	56.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C10
22	11	2	4361.0	741.0	380	0.0546612218927	0.14308939729	0.0438817375718	0.3345543292	0.0118717837486	0.0124954907107	0.0160158418227	0.0278105000654	144.401713928	132.85653074	101.96942853	58.262939143	58.091976847	55.0246161267	153.0	140.0	106.0	58.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C11
23	12	2	4775.0	705.0	380	0.0574975789454	0.170045673425	0.0520134296155	0.337860220648	0.0101599442591	0.00582490163771	0.0220225838865	0.0258540517081	145.437084751	132.630651434	98.6399692108	57.0414103937	56.5048349477	53.0430870623	155.0	141.0	103.0	57.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R02C12
24	1	3	517.0	1116.0	380	0.125623123305	0.451732903466	0.133503943572	0.315393538663	0.00420867448529	-0.0149554896814	0.0273398955765	0.0378200756402	142.470262604	129.821331625	97.7538658615	51.6961187129	51.2334426477	47.2727706786	148.0	135.0	101.0	51.0	51.0	47.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C01
25	2	3	883.0	1113.0	380	0.106929140424	0.367998291552	0.11419493284	0.328052349746	0.00411692237823	-0.0135476419964	0.0234004646555	0.0368969626828	145.711750501	133.706770999	102.297965143	52.1326437183	52.0278389396	48.4740903839	151.0	138.0	105.0	52.0	52.0	48.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C02
26	3	3	1275.0	1106.0	380	0.111583012132	0.368494292544	0.115410437241	0.328052349746	0.00390446427675	-0.00687705292342	0.0233883167322	0.0369314071961	146.17337496	134.664523004	102.599708362	53.3377877168	53.5378313516	49.6968582961	151.0	139.0	105.0	53.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C03
27	4	3	1667.0	1105.0	380	0.112238044465	0.363982061297	0.114101801858	0.330632760572	0.00383248091885	-0.00319078379907	0.0226685749722	0.0372827412321	146.329453403	134.741218109	102.438072526	54.0565177363	54.4207636068	50.2677389656	151.0	139.0	105.0	54.0	54.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C04
28	5	3	2059.0	1100.0	380	0.114498294789	0.365793842699	0.115127001042	0.334511185722	0.00409906342541	-0.00178293611409	0.0226723596	0.0373722969668	146.322529614	135.322491949	102.259213921	54.3561730138	55.0880710825	50.383046208	152.0	140.0	105.0	54.0	55.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C05
29	6	3	2447.0	1103.0	380	0.115465369118	0.361336722673	0.115020849556	0.339883715593	0.00460039100822	0.000730784828384	0.0194258511732	0.0401278580335	147.267921147	136.287653474	102.836745977	54.7536592995	55.5526863627	50.7224757035	154.0	142.0	106.0	55.0	55.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C06
30	7	3	2841.0	1103.0	380	0.122696418	0.370932964088	0.12073480849	0.35024060371	0.00519877515197	0.00213863251336	0.0187579161246	0.0413747494162	149.082477482	138.215730337	104.185903984	55.3889679793	56.1614174953	51.3399842306	156.0	144.0	108.0	55.0	56.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C07
31	8	3	3228.0	1101.0	380	0.111260069681	0.322490200536	0.106806336876	0.358362168986	0.00725231702492	0.00606020114081	0.0167345268243	0.0408443039108	150.302779143	139.756926495	105.806058146	56.2664314475	57.0218103063	52.3374750885	158.0	147.0	110.0	56.0	57.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C08
32	9	3	3615.0	1098.0	380	0.108057169161	0.304269052983	0.101732093994	0.363413127358	0.0086021305763	0.00857392208329	0.0149799717603	0.0419327505322	151.373052889	140.405904727	106.718144358	57.0722921391	57.4817462596	53.4870337548	160.0	148.0	111.0	57.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C09
33	10	3	3994.0	1117.0	380	0.0742717673063	0.193495498102	0.0651934502088	0.369232769668	0.0101714418807	0.00998176976826	0.0194131624363	0.0293742809708	152.432497864	140.868057533	107.321311592	57.723446055	57.9036156928	54.4499329478	162.0	149.0	112.0	58.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C10
34	11	3	4402.0	1083.0	380	0.0882264830425	0.236971362832	0.080302182147	0.369848446847	0.0110486691716	0.00998176976826	0.0182637516233	0.0335145114735	153.367074624	141.268263612	107.157417367	57.6896408516	57.5877015583	54.2168794352	163.0	149.0	111.0	58.0	58.0	54.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C11
35	12	3	4777.0	1092.0	380	0.0691091565991	0.190395491902	0.0609354074081	0.353546495158	0.0121243270089	0.00974647026516	0.0214061001391	0.0277484999414	148.660576019	136.343982922	102.755011216	57.8318286633	57.4342554223	53.9868366192	159.0	145.0	107.0	58.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	HIS3	HIS3	K000134_027_078_R03C12
36	1	4	493.0	1494.0	380	0.0995165429751	0.392901674692	0.107894325701	0.291460217776	0.0032916195736	-0.0147201901783	0.0275551857601	0.0351334036001	137.107427149	124.518778273	92.3095872637	51.726962225	51.4200755728	47.5155854619	142.0	129.0	95.0	51.0	51.0	47.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R04C01
37	2	4	907.0	1501.0	380	0.0756987395483	0.299708599417	0.0836380427441	0.292758232099	0.00302812056645	-0.0112025456327	0.0246862529008	0.0324191759495	137.476715855	125.825426378	94.5793223923	52.0224288033	52.1438984802	48.5219615366	142.0	129.0	97.0	52.0	52.0	49.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R04C02
38	3	4	1294.0	1499.0	380	0.0815679990459	0.311777956889	0.0859433224413	0.291307270855	0.00330948351789	-0.00711235242652	0.0246535831678	0.0330873995081	136.134009457	125.123138451	94.0917627823	53.1800946919	53.483328829	49.7275657388	141.0	129.0	96.0	53.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R04C03
39	4	4	1681.0	1497.0	380	0.0884333747212	0.329186213928	0.0908017761806	0.288836663471	0.00277646316003	-0.00319078379907	0.0239235708147	0.0345134023601	135.897499215	125.36151512	93.8908025531	53.7752628985	54.3640630135	49.9546294775	140.0	129.0	96.0	54.0	54.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_08-21-02	2012-05-08_08-21-02	K000134_027_078_2012-05-08_08-21-02	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.84099537037	RAD52	RAD52	K000134_027_078_R04C04
