Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	Date.Time	Inoc.Time	Treatments	Medium	Screen.Name	RepQuad	MasterPlate.Number	Timeseries.order	Library.Name	ORF	Gene	ScreenID	Expt.Time	Growth
5	3	2059	1100	380	0.114863067837549	0.365793842698797	0.114438993704056	0.334554329199746	0.00496073099860435	0.000730784828384094	0.0224154510830666	0.0375858529494837	145.64686717264	134.810241247481	102.461797773969	54.7772262171146	55.4416588820577	51.1711889813387	152	140	106	55	55	51	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.114863067837549
6	3	2447	1103	380	0.115615058626899	0.361336722673445	0.113934776631227	0.339883715592975	0.00573071933365063	0.00213863251335652	0.0194994275429132	0.0400520801041602	146.190898345154	135.515862121559	102.912319835278	55.2407856842378	55.9888683946542	51.5269930643195	154	142	107	55	56	51	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.115615058626899
7	3	2841	1103	380	0.122361325839669	0.37093296408815	0.119141446860054	0.35024060370955	0.00661881515171929	0.00493078147743434	0.0192938296278438	0.0407960815921632	147.677258798403	137.058352678986	104.222527625592	55.9044198168996	56.5953502124491	52.2278461605852	156	144	109	56	57	52	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.122361325839669
8	3	3228	1101	380	0.11029192932835	0.322490200535957	0.104401872227463	0.35740140382061	0.00959886023746671	0.00864059700765033	0.0167797781859619	0.0407891926894965	147.923504154829	137.855424775169	105.159763313609	56.7873266360272	57.4885305242608	53.310184243706	158	146	110	57	57	53	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.11029192932835
9	3	3615	1098	380	0.105820038178397	0.30426905298255	0.0980310563218729	0.362005309591903	0.0122585133656868	0.00998176976825848	0.0149210824934252	0.0420154173641681	147.600955442855	137.260550624887	105.599166817606	57.6473815016882	57.902468487915	54.5189369560267	159	147	111	58	58	55	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.105820038178397
10	3	3994	1117	380	0.0721162395271055	0.193495498102107	0.0614840939222515	0.363413127357681	0.0159375864893478	0.012495490710737	0.0189306446991782	0.0297462817147857	146.570599544289	135.940900028482	105.185666476787	58.2169757330896	58.2965243907647	55.4419123111221	161	148	112	58	58	56	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.0721162395271055
11	3	4402	1083	380	0.0830847404924876	0.236971362831615	0.0738610088650697	0.363413127357681	0.0193723046414703	0.012495490710737	0.0177205676314549	0.0340242902708028	145.070816012093	134.328672345126	103.849588650833	58.0627110380817	57.9488091583756	55.1883227099547	161	148	111	58	58	55	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.0830847404924876
12	3	4777	1092	380	0.0608797113381932	0.190395491902095	0.051836376862091	0.335726862422019	0.0236207859445494	0.00998176976825848	0.0242685480496738	0.0260607187881042	134.284101599247	124.174433750633	96.2251971922715	58.0067135794695	57.6477030028165	54.8316414659258	153	140	106	58	58	55	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.0608797113381932
1	4	493	1494	380	0.099293493926656	0.392901674692238	0.107052353455677	0.291864126898122	0.00414468871159507	-0.0137829414995494	0.028542689285303	0.0345202912628047	136.19907423642	123.946575726759	92.8448995336115	51.8988505225413	51.6449669227365	48.1871730570654	142	129	95	51	51	48	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.099293493926656
2	4	907	1501	380	0.076596952548759	0.299708599417199	0.0833526284583707	0.294334734281701	0.00350132298403712	-0.0110339210539688	0.0256138621815703	0.0318267303201273	136.936951225118	125.555026892842	95.2571829172988	52.4364861541488	52.5230042791796	49.2646008558359	142	130	97	52	52	49	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.076596952548759
3	4	1294	1499	380	0.0823330239326355	0.311777956889247	0.0856574197318475	0.291820983420028	0.00376017070167091	-0.00570450474154544	0.0252280568834671	0.0327085098614642	135.612422113218	124.846612753546	94.8324495116885	53.5451888331682	53.8149404922775	50.4781838383232	141	129	97	53	54	51	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0823330239326355
4	4	1681	1497	380	0.0891539773301205	0.329186213927983	0.0904379134313847	0.29041316565425	0.003254141623261	-0.00223000367402859	0.0241060645209124	0.0343825132094709	135.356262425447	125.016929998954	94.6122004813226	54.1856412257641	54.7137179592507	50.694041652974	140	129	97	54	55	51	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0891539773301205
5	4	2069	1495	380	0.0838354744853362	0.302353938041209	0.0835622896165363	0.295228839482375	0.00393910002245355	0.000730784828384094	0.021313362405264	0.0350438478654735	135.3663476874	125.685076327182	94.8152426520848	54.6113793682298	55.4322461514155	51.0348372189472	141	130	97	54	55	51	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0838354744853362
6	4	2456	1492	380	0.0755571254299306	0.271787876909087	0.0740415145622116	0.298256302909152	0.0057706742022064	0.00213863251335652	0.00983220378342361	0.0489180978361957	133.67394114516	124.851291410032	94.7151547410843	54.9836625420971	55.8994588867446	51.4322567828357	141	131	98	55	56	51	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0755571254299306
7	4	2843	1490	380	0.0629329287558172	0.216394210566199	0.0594065593969522	0.299707264153024	0.00837017895827907	0.00465235345583508	0.00906735940672981	0.0454529797948485	133.922227174328	125.383324844009	96.0339679103527	55.6122603275633	56.4793009169311	52.2085996360408	142	132	100	56	56	52	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0629329287558172
8	4	3230	1488	380	0.0677151380262963	0.221657332203553	0.061766764168665	0.307507257929832	0.00985844771930726	0.00857392208328605	0.0118879477239601	0.0401760803521607	135.130656389856	126.362817006464	97.057900298359	56.3912200734611	57.2814001858654	53.0639819445059	144	134	101	56	57	53	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0677151380262963
9	4	3628	1491	380	0.0582553521444495	0.177320354640709	0.0498199952351333	0.315071967163134	0.0140673751882851	0.00998176976825848	0.0153329428079508	0.0316407299481266	135.687723387723	126.828127428127	98.3491841491842	57.2249269391481	57.7504124065282	54.3030706492158	146	135	103	57	58	54	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0582553521444495
10	4	4005	1483	380	0.0571724058479449	0.173827680988695	0.0473147392150816	0.311471970035377	0.0161587936871686	0.012495490710737	0.0140006223799767	0.0327842877907978	133.408076724924	124.392343359886	97.259937383585	57.828672203322	58.0721599626442	54.8167567206991	146	134	103	58	58	55	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0571724058479449
11	4	4392	1481	380	0.112394666445829	0.361068055469444	0.105481323640125	0.338922950427534	0.016756620679214	0.00998176976825848	0.0114241022803328	0.0523074379482092	139.975712132486	129.353023104955	99.1018449621277	57.7553586061155	57.6893733557597	54.4936386768448	154	141	106	58	58	55	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.112394666445829
12	4	4827	1498	380	0.0265077186027439	0.0882537320630197	0.0173496218805082	0.22599743964705	0.0228007729262495	0.00970334174665922	0.0332015428836792	0.0151693636720607	111.84833346343	104.786121302006	85.6445242369838	57.5573026067246	57.3778239516434	54.8824404986777	120	112	91	57	57	55	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0265077186027439
1	5	522	1891	380	0.120356395519258	0.452022237377808	0.128111539498932	0.306421011663747	0.005019823485758	-0.0149554896814198	0.0273175851709093	0.0378476312508181	138.670385271885	126.810793099244	96.1142709095343	51.545816833239	51.3348670563832	47.640769375825	145	133	100	51	51	48	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.120356395519258
2	5	909	1889	380	0.106373093351144	0.378076756153512	0.112848732072958	0.317864146046406	0.00445768027994635	-0.0110339210539688	0.0243495003000761	0.0366627399921466	142.014558507343	130.829342953974	100.343227287635	52.2417062661305	52.3882298208886	48.7575183597514	148	136	104	52	52	49	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.106373093351144
3	5	1296	1886	380	0.107115045956191	0.368480514738807	0.110354704417694	0.317864146046406	0.00425546776823754	-0.00570450474154544	0.0243126993210244	0.0362218502214782	141.921815700424	131.295761745406	100.432518835648	53.4665437647264	53.837027663845	49.9007221398028	147	136	103	53	54	50	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.107115045956191
4	5	1684	1884	380	0.1062623780253	0.363162281880119	0.10840425605536	0.317864146046406	0.00435204292278924	-0.00319078379906689	0.0243679221192263	0.0359187385041437	141.486806912381	131.20577802227	99.8335261869985	53.7686599454805	54.4096317770759	50.1116135173727	147	136	103	54	54	50	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.1062623780253
5	5	2071	1882	380	0.105734838480009	0.35997271994544	0.107078784209687	0.315966072363808	0.00447256563873185	-0.00206136413569372	0.0239879941539306	0.0360427387521442	141.202970107552	131.035270027175	99.1357599418226	53.9389389389389	54.8550055431776	50.197918348456	147	136	102	54	55	50	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.105734838480009
6	5	2458	1880	380	0.122041172550922	0.408071038364299	0.122974636458996	0.322746479839299	0.00489221288997173	-0.00178293611409446	0.0220290080971688	0.0400451912014935	142.059642784793	132.198291579445	99.606894456074	54.1317893511784	54.9286237998254	50.4825487343614	148	137	103	54	55	50	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.122041172550922
7	5	2845	1877	380	0.100945735371034	0.33409111262667	0.100461904027954	0.327115101067087	0.00656387547953216	0.000966084331486117	0.0186265610691408	0.039404523253491	141.71585871291	132.045322391076	99.8337010536734	54.6793842588761	55.5296490937681	51.1042580484979	150	139	104	55	55	51	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.100945735371034
8	5	3232	1875	380	0.120699538920517	0.393342564462907	0.118577377359361	0.334554329199746	0.00849999948276244	0.00213863251335652	0.0145681375225803	0.0483463189148601	141.978808364566	132.18112718484	100.141896388665	55.3947855512531	56.2460511224918	51.7385735212291	152	140	105	55	56	52	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.120699538920517
9	5	3620	1873	380	0.111573305386309	0.352291593472076	0.107112116831086	0.342675894476247	0.0122042845347257	0.0060602011408075	0.0198280373238636	0.0392185228814902	142.802635952991	132.694557969456	101.115391384266	56.4079470762162	56.9431409670077	53.0736848822616	154	142	107	56	57	53	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.111573305386309
10	5	4007	1871	380	0.0889081264511713	0.271966988378421	0.0826929453389045	0.353311150776033	0.0158377509610016	0.00857392208328605	0.020866452142935	0.033590289402801	142.906177968034	132.564300007599	101.539502013729	56.9504646013512	57.2232262826214	53.8977971650801	157	145	109	57	57	54	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.0889081264511713
11	5	4394	1868	380	0.0448091632739257	0.139624279248558	0.0383045624219537	0.326922960001676	0.0223625416830808	0.00857392208328605	0.0242323056699747	0.0223338224454227	134.157983027432	124.873248470495	97.6191533451747	56.7716605414235	56.8368123113385	54.1715948852218	150	138	106	57	57	54	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.0448091632739257
12	5	4781	1866	380	0.0542295342765423	0.187495263879417	0.0491214391261462	0.327201388023275	0.0232340990208217	0.00582490163770548	0.0257286375356618	0.0251169391227671	131.264540544513	121.562111915347	94.6266304148143	56.5640303873025	56.4619819575392	53.7979634402767	151	138	105	56	56	54	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	HIS3	HIS3		4.1749537037037	0.0542295342765423
1	6	490	2271	380	0.0965435808540624	0.408629039480301	0.106271698724675	0.279542564972571	0.00371629841608849	-0.0177045101270004	0.0290441500161525	0.0348991809094729	132.85730903451	120.762243538952	90.2758062612742	51.0915614370253	50.6854410325707	47.0363216998276	139	126	93	51	50	47	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0965435808540624
2	6	911	2276	380	0.0759507575970941	0.314850407478593	0.0836931686656092	0.279542564972571	0.00304622454345185	-0.0110339210539688	0.0261664547408244	0.0322745089934624	133.478492035708	122.502100472606	92.5495580255558	52.0009049136813	52.183023819339	48.4593140754296	138	126	94	52	52	48	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0759507575970941
3	6	1299	2274	380	0.0818666773084425	0.342805574500038	0.0856002182911753	0.277644521209167	0.00684131571524993	-0.00615157230147957	0.0279857201067761	0.0325638429054636	128.363470117761	118.557453478558	90.2323258711467	53.3386199016761	53.6866948290863	49.7776286963176	137	126	94	53	54	50	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0818666773084425
4	6	1686	2271	380	0.077292595801054	0.302533049510543	0.0799306795709324	0.27986410655307	0.0033535274148302	-0.00319078379906689	0.0254241955082125	0.0320953975241284	132.457168230258	122.324460333364	92.5326077056198	53.710425206183	54.2403081633661	50.1988147562843	137	126	95	54	54	50	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.077292595801054
5	6	2073	2269	380	0.0698878762430099	0.275328772879768	0.0724533548766999	0.280056277537675	0.00373550477522358	-0.00319078379906689	0.0205140794229303	0.034086290394803	131.798183501389	122.273976030225	92.1663372282133	53.6811415099721	54.3662946555887	50.1686217845124	137	127	95	54	54	50	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0698878762430099
6	6	2460	2267	380	0.0857682455811196	0.329999104442653	0.0872818698246551	0.283699418143527	0.00508483934013997	-0.00223000367402859	0.0103076226213962	0.0526449941788772	131.729223639438	122.817777592218	92.5424503684529	53.9656275062206	54.7701577248144	50.2084558596722	138	128	95	54	55	50	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0857682455811196
7	6	2847	2265	380	0.0834386109344104	0.315098407974594	0.0846095561584694	0.291864126898122	0.00573950310622346	-0.00178293611409446	0.0151377955827934	0.0424494182321698	133.104787931788	123.74372540446	93.173764757324	54.100089518311	54.8744027921666	50.5481236358516	140	130	97	54	55	50	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0834386109344104
8	6	3235	2262	380	0.0696628623110208	0.262949414787718	0.0687243160522887	0.292201376055598	0.0113599954160913	0.000966084331486117	0.0103793391621528	0.0468307603281873	130.88108462143	121.753602305476	93.2412365732251	54.9537905057435	55.5284837042368	51.6136684394014	140	130	98	55	55	52	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.0696628623110208
9	6	3622	2260	380	0.00533027401145476	0.000344445133334711	1.47328624126518e-05	0.0451288196160296	5.35475916899305e-05	0.00465235345583508	0	0	67.22	65.8	59.38	56.0626417018696	56.3184527706376	53.6834905692883	68	66	60	56	56	54	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.00533027401145476
10	6	4042	2234	380	0.039575137980419	0.132831821219198	0.0346178813773992	0.312366075236051	0.0207071336133312	0.00465235345583508	0.0284766622512144	0.020094929078747	130.352141893994	121.37464993258	94.9131832797428	56.1848521198929	56.4089164991778	53.7901635697773	146	134	103	56	56	54	K000134_027_078	K000134_027_078_2012-05-07_16-21-56	2012-05-07_16-21-56	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	24	ConorLib	RAD52	RAD52		4.1749537037037	0.039575137980419
