Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	Date.Time	Inoc.Time	Treatments	Medium	Screen.Name	RepQuad	MasterPlate.Number	Timeseries.order	Library.Name	ORF	Gene	ScreenID	Client	ExptDate	User	PI	Condition	Inoc	Expt.Time	Growth
12	16	2429	3066.5	174	0.00436344964399	0.712457142857	0.0038189813503	0.00298055038089	4.28870998037e-05	0	0.169195145804	0.0415673469388	82.5504835235	84.126541088	84.5147348641	80.1627299568	81.8150124915	83.1526232114	83	84	84	80	82	83	K000343_027_001	K000343_027_001_2015-02-19_19-38-16	2015-02-19_19-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	3	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.400798611111111	0.00436344964399
13	16	2612	3080.5	174	0.00256672414899	0.00483265306122	2.08010157487e-05	0.00438839806587	1.06228010359e-05	0.000231514975716	0.00987397720766	0.0141714285714	80.1891891892	81.4189189189	82.2972972973	79.9830035765	81.3323161729	82.7415756144	80	81.5	82	80	81	83	K000343_027_001	K000343_027_001_2015-02-19_19-38-16	2015-02-19_19-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	3	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.400798611111111	0.00256672414899
14	16	2779	3062.5	174	0.00576210677021	0.745208163265	0.00515543162905	0.00438839806587	5.96729148185e-05	0.000231514975716	0.0887123717246	0.0587102040816	83.2899833494	84.3677591797	85.0902199632	80.3071895425	81.7597078047	82.8882481097	83	84	85	80	82	83	K000343_027_001	K000343_027_001_2015-02-19_19-38-16	2015-02-19_19-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	3	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.400798611111111	0.00576210677021
15	16	2960	3080.5	174	0.00201136901944	0.00323265306122	9.99553199687e-06	0.00298055038089	8.21441258995e-06	0	0.0182626604251	0.00852244897959	80.3838383838	82.7676767677	84.1414141414	80.7364541702	82.1138373845	83.5134966913	80	83	85	81	82	84	K000343_027_001	K000343_027_001_2015-02-19_19-38-16	2015-02-19_19-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	3	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.400798611111111	0.00201136901944
16	16	3128	3065.5	174	0.00600096867456	0.692865306122	0.00536895412135	0.00666683446484	6.50812175848e-05	0	0.0930295372335	0.0552816326531	83.8860926528	84.7943352656	85.9156416419	80.6411864767	81.8353178822	83.5196682968	84	85	86	81	82	84	K000343_027_001	K000343_027_001_2015-02-19_19-38-16	2015-02-19_19-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	3	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.400798611111111	0.00600096867456
17	16	3308	3080.5	174	0.00197640922342	0.000130612244898	1.50730238518e-07	0.000231514975716	3.0070439239e-06	0	0.00115074019499	0.00682448979592	80.75	81	83	80.3924757519	81.4829692041	83.3097547435	80.5	81	83	80	81	83	K000343_027_001	K000343_027_001_2015-02-19_19-38-16	2015-02-19_19-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	3	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.400798611111111	0.00197640922342
18	16	3477	3063.5	174	0.00574405069317	0.696489795918	0.00513481130013	0.00438839806587	6.487756487e-05	0	0.0846932547968	0.0580897959184	83.3389592124	83.9577590248	85.227519925	80.0530392684	81.0403442711	82.9403980635	84	84	85	80	81	83	K000343_027_001	K000343_027_001_2015-02-19_19-38-16	2015-02-19_19-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	3	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.400798611111111	0.00574405069317
9	16	1916	3080.5	174	0.00135193341693	0.000979591836735	2.92033419976e-06	0.00148557460118	8.04557944783e-06	0	4.65421133865	0.00029387755102	84.5	86.1333333333	85.9	84.7973851937	86.644124857	87.0159503187	84	86	86	85	87	87	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.00135193341693
10	16	2082	3063.5	174	0.031026731194	0.689795918367	0.03046849133	0.0425993046391	0.000911175195725	7.77269162108e-05	0.0228295748427	0.111346938776	96.9428639053	97.5231715976	95.1531360947	83.3171578947	85.1114736842	85.5608421053	97	98	95	83	85	86	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.031026731194
11	16	2264	3080.5	174	0.00119813436753	0.00617142857143	9.25093397254e-06	7.77269162108e-05	4.03594746123e-06	0	0	0	82.0211640212	83.3756613757	84.2592592593	81.9138191615	83.7310093311	84.5580233933	82	83	85	82	84	85	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.00119813436753
12	16	2429	3066.5	174	0.0314797514601	0.712457142857	0.031053784427	0.0398502692339	0.00130662213175	0	0.0228633425501	0.11307755102	95.3302626152	95.6892158211	93.7060818553	81.6576198047	83.3113786055	84.0788099023	96	96	94	82	83	84	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.0314797514601
13	16	2612	3080.5	174	0.00145282062788	0.00483265306122	1.36647432365e-05	0.00399929554366	6.64653143972e-06	3.45834381164e-05	37.9555683862	0.000228571428571	81.4864864865	82.6824324324	84.472972973	81.0911507038	82.6193851101	83.7106342488	82	83	85	81	83	84	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.00145282062788
14	16	2779	3062.5	174	0.0400778442147	0.745208163265	0.0395883595815	0.0479286910323	0.00162909216664	7.77269162108e-05	0.0182330005603	0.129502040816	98.214924196	98.0744457103	95.393786697	81.8829937204	83.2659233628	84.0429322056	98	98	95	82	83	84	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.0400778442147
15	16	2960	3080.5	174	0.00127361421478	0.00323265306122	7.96467893023e-06	0.00148557460118	5.9442617491e-06	0	5.52920307032	0.000489795918367	82.595959596	84.2828282828	85.4141414141	82.0574592151	83.4365131363	84.6079407718	83	84	86	82	83	85	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.00127361421478
16	16	3128	3065.5	174	0.0377376997661	0.692865306122	0.0371183750687	0.0476934064888	0.0016093417584	7.77269162108e-05	0.018311252224	0.124604081633	98.5949856261	98.3827230312	96.0322823884	82.4385498618	83.5320008505	84.5874973421	98	98	96	82	83	85	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.0377376997661
17	16	3308	3080.5	174	0.00124644312047	0.000130612244898	4.78563084227e-07	0.00262477784107	1.27222195662e-05	0	0	0	82.75	83.75	85	81.8443551811	82.8495803534	84.3674275824	83	83.5	85	82	83	84	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.00124644312047
18	16	3477	3063.5	174	0.039180562108	0.696489795918	0.0385060460307	0.0513365470947	0.00174021897583	7.77269162108e-05	0.0187493995825	0.12346122449	98.6607594937	98.0463197375	95.8887951242	81.8871436256	82.7455621302	84.0993006993	99	98	96	82	83	84	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.039180562108
19	16	3657	3080.5	174	0.00143982784362	0.000457142857143	1.48355394519e-07	7.77269162108e-05	1.04015731867e-06	0	1.45396023637	0.000359183673469	80.9285714286	81.9285714286	83.9285714286	81.2022475581	81.6932148574	83.5834503936	81	82	84	81	82	84	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.00143982784362
20	16	3825	3062.5	174	0.0328367936425	0.665926530612	0.0321493567965	0.0462855588038	0.0013137400844	7.77269162108e-05	0.0197088295797	0.117746938776	95.0760517799	94.0211336668	92.8917328626	80.3018277783	80.7024728766	82.5085524387	95	94	93	80	81	83	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.0328367936425
21	16	3997	3077.5	174	0.00104089206887	0.00029387755102	0	0	0	0	28.2743338823	6.5306122449e-05	77.6666666667	78.1111111111	80.1111111111	77.4593349882	77.9706362686	80.4828847661	78	78	80	77	78	80	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.00104089206887
22	16	4173	3065.5	174	0.0362210371149	0.671640816327	0.0355556715826	0.050442441894	0.00160514262848	0	0.0166929683059	0.128489795918	92.2700666051	90.6372696777	90.1043803782	75.64349642	76.0095465394	78.5026849642	93	91	90	75	76	78	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.0362210371149
23	16	4353	3080.5	174	0.00124223197452	0.00584489795918	5.94315979826e-05	0.00909339739339	1.83580951349e-05	0	0.326517686162	0.00271020408163	75.9944134078	75.5977653631	75.9720670391	73.5295276884	73.8179728043	76.4444261972	76	76	76	73	74	76	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.00124223197452
24	16	4519	3061.5	174	0.0400261083105	0.708963265306	0.0394247898952	0.0555365437437	0.00190632891502	0	0.0164710344632	0.132897959184	90.6509764186	87.7993736183	86.8594786293	72.7316279592	72.6096712667	74.8328284528	92	89	88	73	73	75	K000343_027_001	K000343_027_001_2015-02-20_05-38-16	2015-02-20_05-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	8	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.817465277777778	0.0400261083105
1	1	523	428.5	174	0.000814051957239	0.0267428571429	0.000140796327547	0	0.000719484774507	0	4.28648793551	0.0016	80.3956043956	81.1758241758	82.6459096459	79.8323491914	80.1563108099	81.2767899081	79	80	81	79	80	81	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.000814051957239
2	1	692	435.5	174	0.0554820830994	0.810612244898	0.0547310155926	0.071106241028	0.00289653280508	0.000716040880568	0.0151151912833	0.148342857143	101.243222558	100.291681772	97.6980463243	81.7575862069	82.5	83.9593103448	104	103	99	81	82	84	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0554820830994
3	1	871	428.5	174	0.00142682721195	0.00189387755102	7.56036113926e-06	0.00477682351882	8.80843812055e-06	0	29.1539798253	0.000163265306122	84.4655172414	85.1896551724	87.4827586207	82.0786141918	83.81509471	86.2377073314	84	85	87	82	84	86	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.00142682721195
4	1	1040	441.5	174	0.0554806746326	0.779885714286	0.054779414303	0.0720003462287	0.0026218002938	0.000812111413273	0.0141532982138	0.150367346939	106.984885279	106.667308659	103.913163624	86.11407803	87.634623943	89.0996884735	109	108	105	86	87	89	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0554806746326
5	1	1219	428.5	174	0.000858328222721	0.000685714285714	1.67586162787e-06	0.000855254891368	1.02305187558e-05	0	0	0	91.2380952381	92.0476190476	94.0476190476	88.9853940661	90.1811527905	91.8234544504	91	92	94	89	90	92	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.000858328222721
6	1	1393	438.5	174	0.0519024750141	0.772963265306	0.0514985890997	0.0683140621447	0.00232769080377	0	0.0191917238791	0.128555102041	110.786583305	110.792539709	107.489903684	91.0736372789	92.284337696	93.5183374083	113	113	109	91	92	94	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0519024750141
7	1	1568	428.5	174	0.000939379371931	0.0189714285714	3.80820846501e-05	0.000855254891368	6.82354827128e-06	0	0	0	91.5318416523	93.1170395869	93.8726333907	91.3532818533	93.0370789509	94.1738117428	92	93	94	91	93	94	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.000939379371931
8	1	1739	440.5	174	0.0550132045621	0.801697959184	0.0547627841885	0.0722356307722	0.0025302872109	0	0.019399317016	0.130220408163	112.099462366	112.448395243	108.472466601	91.607772106	93.2367857731	93.8659641034	114	115	110	92	93	94	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0550132045621
9	1	1916	428.5	174	0.000942299903444	0.00659591836735	1.2992829906e-05	0.000855254891368	5.59702322422e-06	0	0	0	91.4306930693	93.0841584158	93.9900990099	91.3408276633	93.1739144726	93.940406929	92	93	94	91	93	94	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.000942299903444
10	1	2083	438.5	174	0.0383048432371	0.757551020408	0.0379714103578	0.0487062190075	0.00153484541877	0	0.0185163133605	0.129567346939	106.261767241	106.870043103	104.020905172	91.0531986532	92.4844444444	93.1862626263	107	108	104	91	92	93	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0383048432371
11	1	2264	428.5	174	0.000923594372003	0.00617142857143	4.3000227627e-06	0	1.7572202075e-06	0	0	0	89.1851851852	90.4338624339	90.5714285714	89.7254895518	91.2985937705	91.9914574846	89	90	90	90	91	92	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.000923594372003
12	1	2432	441.5	174	0.0509505539431	0.751085714286	0.0506208152118	0.0632631037731	0.00273539372413	0	0.0165829771951	0.136326530612	110.001391183	110.084340492	105.964524824	89.9881936246	91.3426472517	91.761642398	110	110	106	90	91	92	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0509505539431
13	1	2612	428.5	174	0.101971830481	0.859297959184	0.101723871084	0.153890557147	0.00751078706677	0	0.0264188606785	0.115526530612	126.155228758	123.958124335	116.127754978	92.0322580645	92.9888605245	93.1431886749	138	135	124	91	92	93	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.101971830481
14	1	2787	438.5	174	0.0486417440363	0.707004081633	0.0480229191025	0.0632631037731	0.00245494844819	0	0.0185485657781	0.12506122449	111.117171624	110.898208018	106.779142804	91.005237936	92.279950964	92.4627214978	111	111	107	91	92	92	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0486417440363
15	1	2960	428.5	174	0.00100795355111	0	0	0	0	0	0	0	NA	NA	NA	91.1826285714	92.3896816327	93.128	NA	NA	NA	91	92	93	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.00100795355111
16	1	3135	439.5	174	0.0448402328466	0.720685714286	0.0442316331513	0.0526277876349	0.00212975191771	0	0.0164831633562	0.133942857143	110.227583707	110.127950705	106.810701826	92.0101706804	93.3031330372	93.9980126257	109	109	106	92	93	94	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0448402328466
17	1	3305	418.5	174	0.00108192340999	0	0	0	0	0	0	0	NA	NA	NA	92.5728979592	93.6262204082	94.5728326531	NA	NA	NA	92	93	94	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.00108192340999
18	1	3483	441.5	174	0.0504755198456	0.755428571429	0.0498534493817	0.0629846757515	0.00256147481594	0	0.018938714823	0.127934693878	112.37929544	111.612621569	108.447936028	92.7813084112	93.6097463284	94.5431241656	113	112	109	93	93	95	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0504755198456
19	1	3657	428.5	174	0.00151127871188	0.000718367346939	1.51104619767e-06	0.0014415215025	1.06500672709e-05	0	30.7177948351	9.79591836735e-05	92.2727272727	92.9090909091	94.5	92.1803744731	92.6005293599	94.2978792929	92	93	95	92	92	94	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.00151127871188
20	1	3830	445.5	174	0.0465667076695	0.722024489796	0.0455176993171	0.0593415351457	0.00217067663176	0.00174936009204	0.0174276676536	0.130383673469	109.899466353	108.8141733	106.763431621	91.7432162575	92.0227886761	93.9360977329	110	109	106	92	92	94	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0465667076695
21	1	4005	428.5	174	0.00236392280838	0	0	0	0	0.000855254891368	0	0.00107755102041	NA	NA	NA	85.9428571429	86.9329306122	90.1349877551	NA	NA	NA	86	87	90	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.00236392280838
22	1	4180	446.5	174	0.0584720596987	0.751151020408	0.0573248078845	0.0759650583342	0.0028723651388	0.00174936009204	0.0170136403505	0.134595918367	104.053468962	102.741262389	101.475091288	81.9585356252	83.0577352054	86.2750295237	105	104	102	81	82	86	K000343_027_001	K000343_027_001_2015-02-20_07-38-16	2015-02-20_07-38-16	2015-02-19_10-01-07	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	1	2	9	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	0.900798611111111	0.0584720596987
